2017-07-11 05:19:37|http://www.books.com.tw/14887.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-gb) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129a5e18-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/6769.html|Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0|1299b17a-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/5933.html|Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20130326 Firefox/21.0|2dce56e4-d5d6-4aea-8719-a45e52ca936d
2017-07-11 05:19:37|http://www.books.com.tw/7899.html|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393|aa8febaf-7850-457c-94dc-b6503cb2892d
2017-07-11 05:19:37|http://www.books.com.tw/442.html|Mozilla/5.0 (Linux; U; Android 2.3.4; fr-fr; HTC Desire Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|18cb324c-bb9c-4c85-84f2-44414d4ff08c
2017-07-11 05:19:37|http://www.books.com.tw/4384.html|Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|a1af658d-d220-4fd7-a3fe-e5f3d124e214
2017-07-11 05:19:37|http://www.books.com.tw/3715.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|23edb027-8c84-4788-980d-b9668d94ee7a
2017-07-11 05:19:37|http://www.books.com.tw/8659.html|Mozilla/5.0 (Linux; U; Android 2.3; en-us) AppleWebKit/999+ (KHTML, like Gecko) Safari/999.9|129a8b0e-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/9942.html|Mozilla/5.0 (Windows; U; Windows NT 6.1; fr-FR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129aab34-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/12593.html|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130330 Firefox/21.0|32729455-242b-4f95-9073-c228ecf7fc42
2017-07-11 05:19:37|http://www.books.com.tw/986.html|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0|70ded94e-1db6-45f6-b034-f3cbce691c94
2017-07-11 05:19:37|http://www.books.com.tw/12097.html|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0|c5c657d2-d321-4517-8c48-a992b3d51170
2017-07-11 05:19:37|http://www.books.com.tw/7954.html|Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130401 Firefox/21.0|789de457-6291-4d52-b9ef-854f022e6791
2017-07-11 05:19:37|http://www.books.com.tw/10742.html|Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; HTC_IncredibleS_S710e Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|129a8ca8-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/5471.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; es-es) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129a8884-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/2965.html|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0|c675cc11-41bd-4e0d-8606-0d83bf802ca7
2017-07-11 05:19:37|http://www.books.com.tw/5802.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|1299fcac-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/1522.html|Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|129a22f4-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/3970.html|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0|129a7182-28b7-11e7-93ae-92361f002671
2017-07-11 05:19:37|http://www.books.com.tw/14939.html|Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129a0d3c-28b7-11e7-93ae-92361f002671
